tabblk2010,st,stusps,stname,cty,ctyname,trct,trctname,bgrp,bgrpname,cbsa,cbsaname,zcta,zctaname,stplc,stplcname,ctycsub,ctycsubname,stcd116,stcd116name,stsldl,stsldlname,stsldu,stslduname,stschool,stschoolname,stsecon,stseconname,trib,tribname,tsub,tsubname,stanrc,stanrcname,necta,nectaname,mil,milname,stwib,stwibname,blklatdd,blklondd,createdate
110010058001023,11,DC,District of Columbia,11001,"District of Columbia, DC",11001005800,"58 (District of Columbia, DC)",110010058001,"1 (Tract 58, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20004,20004,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8967369,-77.0249766,20190826
110010058001024,11,DC,District of Columbia,11001,"District of Columbia, DC",11001005800,"58 (District of Columbia, DC)",110010058001,"1 (Tract 58, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20004,20004,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8966737,-77.0234638,20190826
110010058001027,11,DC,District of Columbia,11001,"District of Columbia, DC",11001005800,"58 (District of Columbia, DC)",110010058001,"1 (Tract 58, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20004,20004,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8954646,-77.0234676,20190826
110010058001028,11,DC,District of Columbia,11001,"District of Columbia, DC",11001005800,"58 (District of Columbia, DC)",110010058001,"1 (Tract 58, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20004,20004,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8954738,-77.0249778,20190826
110010058001029,11,DC,District of Columbia,11001,"District of Columbia, DC",11001005800,"58 (District of Columbia, DC)",110010058001,"1 (Tract 58, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20004,20004,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8954592,-77.0265260,20190826
110010058001038,11,DC,District of Columbia,11001,"District of Columbia, DC",11001005800,"58 (District of Columbia, DC)",110010058001,"1 (Tract 58, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20535,20535,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8944668,-77.0248443,20190826
110010058001003,11,DC,District of Columbia,11001,"District of Columbia, DC",11001005800,"58 (District of Columbia, DC)",110010058001,"1 (Tract 58, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9003426,-77.0224307,20190826
110010062021148,11,DC,District of Columbia,11001,"District of Columbia, DC",11001006202,"62.02 (District of Columbia, DC)",110010062021,"1 (Tract 62.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20560,20560,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8882359,-77.0258707,20190826
110010062021194,11,DC,District of Columbia,11001,"District of Columbia, DC",11001006202,"62.02 (District of Columbia, DC)",110010062021,"1 (Tract 62.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20024,20024,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8793406,-77.0303735,20190826
110010062021023,11,DC,District of Columbia,11001,"District of Columbia, DC",11001006202,"62.02 (District of Columbia, DC)",110010062021,"1 (Tract 62.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20004,20004,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8931240,-77.0250234,20190826
110010062021024,11,DC,District of Columbia,11001,"District of Columbia, DC",11001006202,"62.02 (District of Columbia, DC)",110010062021,"1 (Tract 62.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20004,20004,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8934100,-77.0270937,20190826
110010062021153,11,DC,District of Columbia,11001,"District of Columbia, DC",11001006202,"62.02 (District of Columbia, DC)",110010062021,"1 (Tract 62.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20024,20024,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8876197,-77.0281467,20190826
110010062021154,11,DC,District of Columbia,11001,"District of Columbia, DC",11001006202,"62.02 (District of Columbia, DC)",110010062021,"1 (Tract 62.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20024,20024,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8881505,-77.0281263,20190826
110010062021192,11,DC,District of Columbia,11001,"District of Columbia, DC",11001006202,"62.02 (District of Columbia, DC)",110010062021,"1 (Tract 62.02, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20024,20024,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8806423,-77.0307108,20190826
110010101001025,11,DC,District of Columbia,11001,"District of Columbia, DC",11001010100,"101 (District of Columbia, DC)",110010101001,"1 (Tract 101, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20001,20001,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9023002,-77.0241762,20190826
110010095011002,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009501,"95.01 (District of Columbia, DC)",110010095011,"1 (Tract 95.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11005,"Ward 5, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9520617,-77.0081521,20190826
110010095011003,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009501,"95.01 (District of Columbia, DC)",110010095011,"1 (Tract 95.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11005,"Ward 5, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9516523,-77.0087223,20190826
110010095052022,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009505,"95.05 (District of Columbia, DC)",110010095052,"2 (Tract 95.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9572290,-77.0088787,20190826
110010095052001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009505,"95.05 (District of Columbia, DC)",110010095052,"2 (Tract 95.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20012,20012,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9677340,-77.0058875,20190826
110010095052007,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009505,"95.05 (District of Columbia, DC)",110010095052,"2 (Tract 95.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9659712,-77.0061390,20190826
110010095052010,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009505,"95.05 (District of Columbia, DC)",110010095052,"2 (Tract 95.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9641751,-77.0049427,20190826
110010095052011,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009505,"95.05 (District of Columbia, DC)",110010095052,"2 (Tract 95.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9645593,-77.0066335,20190826
110010095052012,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009505,"95.05 (District of Columbia, DC)",110010095052,"2 (Tract 95.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9649033,-77.0079342,20190826
110010095052014,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009505,"95.05 (District of Columbia, DC)",110010095052,"2 (Tract 95.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9622538,-77.0091908,20190826
110010095052015,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009505,"95.05 (District of Columbia, DC)",110010095052,"2 (Tract 95.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9623899,-77.0054051,20190826
110010095052016,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009505,"95.05 (District of Columbia, DC)",110010095052,"2 (Tract 95.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9619006,-77.0064792,20190826
110010095052017,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009505,"95.05 (District of Columbia, DC)",110010095052,"2 (Tract 95.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9606004,-77.0078492,20190826
110010095052018,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009505,"95.05 (District of Columbia, DC)",110010095052,"2 (Tract 95.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9592475,-77.0080921,20190826
110010095052019,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009505,"95.05 (District of Columbia, DC)",110010095052,"2 (Tract 95.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9589698,-77.0088863,20190826
110010095052020,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009505,"95.05 (District of Columbia, DC)",110010095052,"2 (Tract 95.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9584429,-77.0081827,20190826
110010095052021,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009505,"95.05 (District of Columbia, DC)",110010095052,"2 (Tract 95.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9581593,-77.0087324,20190826
110010095053021,11,DC,District of Columbia,11001,"District of Columbia, DC",11001009505,"95.05 (District of Columbia, DC)",110010095053,"3 (Tract 95.05, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20011,20011,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11004,"Ward 4, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9553253,-77.0082664,20190826
